file,page,title,subject_text,subject_type,relation,object_text,object_type,effect_size,avg_confidence,textBlock,coreference,loc,org,per,org_alternative,org_alternative_taxonomy,loc_alternative,loc_alternative_taxonomy,subject_text_alternative,subject_text_alternative_taxonomy
ecb.blssurvey2025q2~caacd3537b.en.pdf,12,The euro area bank lending survey - Second quarter of 2025,tightening,outcome,experienced_by,banks,population,,0.998813,Table 3 Factors contributing to changes in overall terms and conditions for loans or credit lines to enterprises (net percentages of banks) Cost of funds and balance sheet Pressure from constraints competition Perception of risk Banks’ risk tolerance Country Q1 2025 Q2 2025 Q1 2025 Q2 2025 Q1 2025 Q2 2025 Q1 2025 Q2 2025 Euro area 1 -2 -6 -5 6 2 1 1 Germany 6 0 -1 0 3 5 0 3 Spain -8 -8 -3 -6 -3 0 0 0 France 0 -3 -9 0 15 0 0 0 Italy -3 -6 -12 -15 3 3 0 0 Notes: The net percentages for these questions relating to contributing factors are defined as the difference between the percentage of banks reporting that the given factor contributed to a tightening and the percentage of banks reporting that it contributed to an easing. ,,Germany; Spain; France; Italy,,,,,German Federal Republic; Kingdom of Spain; French Republic; Italian Republic,Germany->Council of Europe countries | Germany->EU Member State | Germany->euro area countries | Germany->NATO countries | Germany->OECD countries | Germany->Western Europe | Germany->WEU countries; Spain->Council of Europe countries | Spain->EU Member State | Spain->euro area countries | Spain->NATO countries | Spain->OECD countries | Spain->Southern Europe | Spain->WEU countries; France->Council of Europe countries | France->countries of the Pacific Community | France->EU Member State | France->euro area countries | France->NATO countries | France->OECD countries | France->Western Europe | France->WEU countries; Italy->Council of Europe countries | Italy->EU Member State | Italy->euro area countries | Italy->NATO countries | Italy->OECD countries | Italy->Southern Europe | Italy->WEU countries,,
ecb.blssurvey2025q2~caacd3537b.en.pdf,12,The euro area bank lending survey - Second quarter of 2025,easing,outcome,experienced_by,enterprises,population,,0.968219,Table 3 Factors contributing to changes in overall terms and conditions for loans or credit lines to enterprises (net percentages of banks) Cost of funds and balance sheet Pressure from constraints competition Perception of risk Banks’ risk tolerance Country Q1 2025 Q2 2025 Q1 2025 Q2 2025 Q1 2025 Q2 2025 Q1 2025 Q2 2025 Euro area 1 -2 -6 -5 6 2 1 1 Germany 6 0 -1 0 3 5 0 3 Spain -8 -8 -3 -6 -3 0 0 0 France 0 -3 -9 0 15 0 0 0 Italy -3 -6 -12 -15 3 3 0 0 Notes: The net percentages for these questions relating to contributing factors are defined as the difference between the percentage of banks reporting that the given factor contributed to a tightening and the percentage of banks reporting that it contributed to an easing. ,,Germany; Spain; France; Italy,,,,,German Federal Republic; Kingdom of Spain; French Republic; Italian Republic,Germany->Council of Europe countries | Germany->EU Member State | Germany->euro area countries | Germany->NATO countries | Germany->OECD countries | Germany->Western Europe | Germany->WEU countries; Spain->Council of Europe countries | Spain->EU Member State | Spain->euro area countries | Spain->NATO countries | Spain->OECD countries | Spain->Southern Europe | Spain->WEU countries; France->Council of Europe countries | France->countries of the Pacific Community | France->EU Member State | France->euro area countries | France->NATO countries | France->OECD countries | France->Western Europe | France->WEU countries; Italy->Council of Europe countries | Italy->EU Member State | Italy->euro area countries | Italy->NATO countries | Italy->OECD countries | Italy->Southern Europe | Italy->WEU countries,,
ecb.blssurvey2025q2~caacd3537b.en.pdf,12,The euro area bank lending survey - Second quarter of 2025,easing,outcome,experienced_by,banks,population,,0.96818,Table 3 Factors contributing to changes in overall terms and conditions for loans or credit lines to enterprises (net percentages of banks) Cost of funds and balance sheet Pressure from constraints competition Perception of risk Banks’ risk tolerance Country Q1 2025 Q2 2025 Q1 2025 Q2 2025 Q1 2025 Q2 2025 Q1 2025 Q2 2025 Euro area 1 -2 -6 -5 6 2 1 1 Germany 6 0 -1 0 3 5 0 3 Spain -8 -8 -3 -6 -3 0 0 0 France 0 -3 -9 0 15 0 0 0 Italy -3 -6 -12 -15 3 3 0 0 Notes: The net percentages for these questions relating to contributing factors are defined as the difference between the percentage of banks reporting that the given factor contributed to a tightening and the percentage of banks reporting that it contributed to an easing. ,,Germany; Spain; France; Italy,,,,,German Federal Republic; Kingdom of Spain; French Republic; Italian Republic,Germany->Council of Europe countries | Germany->EU Member State | Germany->euro area countries | Germany->NATO countries | Germany->OECD countries | Germany->Western Europe | Germany->WEU countries; Spain->Council of Europe countries | Spain->EU Member State | Spain->euro area countries | Spain->NATO countries | Spain->OECD countries | Spain->Southern Europe | Spain->WEU countries; France->Council of Europe countries | France->countries of the Pacific Community | France->EU Member State | France->euro area countries | France->NATO countries | France->OECD countries | France->Western Europe | France->WEU countries; Italy->Council of Europe countries | Italy->EU Member State | Italy->euro area countries | Italy->NATO countries | Italy->OECD countries | Italy->Southern Europe | Italy->WEU countries,,
ecb.blssurvey2025q2~caacd3537b.en.pdf,12,The euro area bank lending survey - Second quarter of 2025,Rejection rates,outcome,experienced_by,Banks,population,,0.999919,"2.3 Rejection rates increased slightly Banks reported a small net increase in the share of rejected loan applications for firms (net percentage of 2%, see Chart 5).",,,,,,,,,,
ecb.blssurvey2025q2~caacd3537b.en.pdf,12,The euro area bank lending survey - Second quarter of 2025,Rejection rates,outcome,experienced_by,firms,population,,0.999992,"2.3 Rejection rates increased slightly Banks reported a small net increase in the share of rejected loan applications for firms (net percentage of 2%, see Chart 5).",,,,,,,,,,
ecb.blssurvey2025q2~caacd3537b.en.pdf,12,The euro area bank lending survey - Second quarter of 2025,share of rejected loan applications,outcome,experienced_by,Banks,population,,0.999919,"2.3 Rejection rates increased slightly Banks reported a small net increase in the share of rejected loan applications for firms (net percentage of 2%, see Chart 5).",,,,,,,,,,
ecb.blssurvey2025q2~caacd3537b.en.pdf,12,The euro area bank lending survey - Second quarter of 2025,share of rejected loan applications,outcome,experienced_by,firms,population,,0.999993,"2.3 Rejection rates increased slightly Banks reported a small net increase in the share of rejected loan applications for firms (net percentage of 2%, see Chart 5).",,,,,,,,,,
ecb.blssurvey2025q2~caacd3537b.en.pdf,12,The euro area bank lending survey - Second quarter of 2025,share of loan rejections,outcome,experienced_by,SMEs,population,,0.998175,"The net increase in the share of loan rejections was driven by loan rejections to SMEs (net percentage of 5%), while the share remained broadly unchanged for loans to large firms (1%), pointing to either somewhat higher credit risks on average for SMEs or changes in banks’ lending The euro area bank lending survey - Second quarter of 2025 – Loans to enterprises 11",,,,,,,,,,
ecb.blssurvey2025q2~caacd3537b.en.pdf,12,The euro area bank lending survey - Second quarter of 2025,share of loan rejections,outcome,experienced_by,large firms,population,,0.999914,"The net increase in the share of loan rejections was driven by loan rejections to SMEs (net percentage of 5%), while the share remained broadly unchanged for loans to large firms (1%), pointing to either somewhat higher credit risks on average for SMEs or changes in banks’ lending The euro area bank lending survey - Second quarter of 2025 – Loans to enterprises 11",,,,,,,,,,
ecb.blssurvey2025q2~caacd3537b.en.pdf,12,The euro area bank lending survey - Second quarter of 2025,share of loan rejections,outcome,experienced_by,banks,population,,0.999983,"The net increase in the share of loan rejections was driven by loan rejections to SMEs (net percentage of 5%), while the share remained broadly unchanged for loans to large firms (1%), pointing to either somewhat higher credit risks on average for SMEs or changes in banks’ lending The euro area bank lending survey - Second quarter of 2025 – Loans to enterprises 11",,,,,,,,,,
ecb.blssurvey2025q2~caacd3537b.en.pdf,12,The euro area bank lending survey - Second quarter of 2025,share of loan rejections,outcome,experienced_by,enterprises,population,,0.995165,"The net increase in the share of loan rejections was driven by loan rejections to SMEs (net percentage of 5%), while the share remained broadly unchanged for loans to large firms (1%), pointing to either somewhat higher credit risks on average for SMEs or changes in banks’ lending The euro area bank lending survey - Second quarter of 2025 – Loans to enterprises 11",,,,,,,,,,
ecb.blssurvey2025q2~caacd3537b.en.pdf,12,The euro area bank lending survey - Second quarter of 2025,loan rejections to,outcome,experienced_by,SMEs,population,,0.988916,"The net increase in the share of loan rejections was driven by loan rejections to SMEs (net percentage of 5%), while the share remained broadly unchanged for loans to large firms (1%), pointing to either somewhat higher credit risks on average for SMEs or changes in banks’ lending The euro area bank lending survey - Second quarter of 2025 – Loans to enterprises 11",,,,,,,,,,
ecb.blssurvey2025q2~caacd3537b.en.pdf,12,The euro area bank lending survey - Second quarter of 2025,loan rejections to,outcome,experienced_by,large firms,population,,0.990655,"The net increase in the share of loan rejections was driven by loan rejections to SMEs (net percentage of 5%), while the share remained broadly unchanged for loans to large firms (1%), pointing to either somewhat higher credit risks on average for SMEs or changes in banks’ lending The euro area bank lending survey - Second quarter of 2025 – Loans to enterprises 11",,,,,,,,,,
ecb.blssurvey2025q2~caacd3537b.en.pdf,12,The euro area bank lending survey - Second quarter of 2025,loan rejections to,outcome,experienced_by,banks,population,,0.990724,"The net increase in the share of loan rejections was driven by loan rejections to SMEs (net percentage of 5%), while the share remained broadly unchanged for loans to large firms (1%), pointing to either somewhat higher credit risks on average for SMEs or changes in banks’ lending The euro area bank lending survey - Second quarter of 2025 – Loans to enterprises 11",,,,,,,,,,
ecb.blssurvey2025q2~caacd3537b.en.pdf,12,The euro area bank lending survey - Second quarter of 2025,loan rejections to,outcome,experienced_by,enterprises,population,,0.985906,"The net increase in the share of loan rejections was driven by loan rejections to SMEs (net percentage of 5%), while the share remained broadly unchanged for loans to large firms (1%), pointing to either somewhat higher credit risks on average for SMEs or changes in banks’ lending The euro area bank lending survey - Second quarter of 2025 – Loans to enterprises 11",,,,,,,,,,
ecb.blssurvey2025q2~caacd3537b.en.pdf,12,The euro area bank lending survey - Second quarter of 2025,credit risks,outcome,experienced_by,SMEs,population,,0.998184,"The net increase in the share of loan rejections was driven by loan rejections to SMEs (net percentage of 5%), while the share remained broadly unchanged for loans to large firms (1%), pointing to either somewhat higher credit risks on average for SMEs or changes in banks’ lending The euro area bank lending survey - Second quarter of 2025 – Loans to enterprises 11",,,,,,,,,,
ecb.blssurvey2025q2~caacd3537b.en.pdf,12,The euro area bank lending survey - Second quarter of 2025,credit risks,outcome,experienced_by,large firms,population,,0.999923,"The net increase in the share of loan rejections was driven by loan rejections to SMEs (net percentage of 5%), while the share remained broadly unchanged for loans to large firms (1%), pointing to either somewhat higher credit risks on average for SMEs or changes in banks’ lending The euro area bank lending survey - Second quarter of 2025 – Loans to enterprises 11",,,,,,,,,,
ecb.blssurvey2025q2~caacd3537b.en.pdf,12,The euro area bank lending survey - Second quarter of 2025,credit risks,outcome,experienced_by,banks,population,,0.999992,"The net increase in the share of loan rejections was driven by loan rejections to SMEs (net percentage of 5%), while the share remained broadly unchanged for loans to large firms (1%), pointing to either somewhat higher credit risks on average for SMEs or changes in banks’ lending The euro area bank lending survey - Second quarter of 2025 – Loans to enterprises 11",,,,,,,,,,
ecb.blssurvey2025q2~caacd3537b.en.pdf,12,The euro area bank lending survey - Second quarter of 2025,credit risks,outcome,experienced_by,enterprises,population,,0.995173,"The net increase in the share of loan rejections was driven by loan rejections to SMEs (net percentage of 5%), while the share remained broadly unchanged for loans to large firms (1%), pointing to either somewhat higher credit risks on average for SMEs or changes in banks’ lending The euro area bank lending survey - Second quarter of 2025 – Loans to enterprises 11",,,,,,,,,,
