file,page,title,subject_text,subject_type,relation,object_text,object_type,effect_size,avg_confidence,textBlock,coreference,loc,org,per
ecb.blssurvey2025q2~caacd3537b.en.pdf,26,The euro area bank lending survey - Second quarter of 2025,lower level of interest rates,intervention,impacts,loan demand,outcome,,0.996052,"The lower level of interest rates was reported as factor supporting loan demand in France and Italy, while having a neutral effect in Germany and Spain. ",effect,France; Italy; Germany; Spain,,
ecb.blssurvey2025q2~caacd3537b.en.pdf,26,The euro area bank lending survey - Second quarter of 2025,demand for consumer credit and other lending,outcome,experienced_by,households,population,,0.982442,"Chart 14 Changes in demand for consumer credit and other lending to households, and contributing factors (net percentages of banks reporting an increase in demand, and contributing factors) Notes: “Demand - actual” represents changes that have occurred, while “Demand - expected” are changes anticipated by banks.",,,,
ecb.blssurvey2025q2~caacd3537b.en.pdf,26,The euro area bank lending survey - Second quarter of 2025,demand for consumer credit and other lending,outcome,experienced_by,banks,population,,0.981747,"Chart 14 Changes in demand for consumer credit and other lending to households, and contributing factors (net percentages of banks reporting an increase in demand, and contributing factors) Notes: “Demand - actual” represents changes that have occurred, while “Demand - expected” are changes anticipated by banks.",,,,
ecb.blssurvey2025q2~caacd3537b.en.pdf,26,The euro area bank lending survey - Second quarter of 2025,real estate-guaranteed loans,intervention,impacts,consumption expenditure,outcome,,0.986523,real estate)” denotes “consumption expenditure financed through real estate-guaranteed loans”.,,,,
ecb.blssurvey2025q2~caacd3537b.en.pdf,26,The euro area bank lending survey - Second quarter of 2025,loan demand,outcome,experienced_by,banks,population,,0.984161,The net percentages for “Other factors” refer to an average of the further factors which were mentioned by banks as having contributed to changes in loan demand.,,,,
ecb.blssurvey2025q2~caacd3537b.en.pdf,26,The euro area bank lending survey - Second quarter of 2025,loan demand,outcome,experienced_by,households,population,,0.947586,"For the third quarter of 2025, banks expect broadly unchanged loan demand for consumer credit and other lending to households (net percentage of 1%).",,,,
ecb.blssurvey2025q2~caacd3537b.en.pdf,26,The euro area bank lending survey - Second quarter of 2025,consumer credit,outcome,experienced_by,banks,population,,0.992003,"For the third quarter of 2025, banks expect broadly unchanged loan demand for consumer credit and other lending to households (net percentage of 1%).",,,,
ecb.blssurvey2025q2~caacd3537b.en.pdf,26,The euro area bank lending survey - Second quarter of 2025,consumer credit,outcome,experienced_by,households,population,,0.970444,"For the third quarter of 2025, banks expect broadly unchanged loan demand for consumer credit and other lending to households (net percentage of 1%).",,,,
ecb.blssurvey2025q2~caacd3537b.en.pdf,26,The euro area bank lending survey - Second quarter of 2025,other lending,outcome,experienced_by,banks,population,,0.984606,"For the third quarter of 2025, banks expect broadly unchanged loan demand for consumer credit and other lending to households (net percentage of 1%).",,,,
ecb.blssurvey2025q2~caacd3537b.en.pdf,26,The euro area bank lending survey - Second quarter of 2025,other lending,outcome,experienced_by,households,population,,0.963048,"For the third quarter of 2025, banks expect broadly unchanged loan demand for consumer credit and other lending to households (net percentage of 1%).",,,,
ecb.blssurvey2025q2~caacd3537b.en.pdf,27,The euro area bank lending survey - Second quarter of 2025,consumer credit,outcome,experienced_by,households,population,,0.95133,Table 12 Factors contributing to changes in demand for consumer credit and other lending to households (net percentages of banks) Spending on durable goods Consumer confidence Consumption exp.,,,,
ecb.blssurvey2025q2~caacd3537b.en.pdf,27,The euro area bank lending survey - Second quarter of 2025,other lending,outcome,experienced_by,households,population,,0.99724,Table 12 Factors contributing to changes in demand for consumer credit and other lending to households (net percentages of banks) Spending on durable goods Consumer confidence Consumption exp.,,,,
ecb.blssurvey2025q2~caacd3537b.en.pdf,27,The euro area bank lending survey - Second quarter of 2025,Spending on durable goods,outcome,experienced_by,households,population,,0.999623,Table 12 Factors contributing to changes in demand for consumer credit and other lending to households (net percentages of banks) Spending on durable goods Consumer confidence Consumption exp.,,,,
ecb.blssurvey2025q2~caacd3537b.en.pdf,27,The euro area bank lending survey - Second quarter of 2025,Consumption exp.,outcome,experienced_by,households,population,,0.992312,Table 12 Factors contributing to changes in demand for consumer credit and other lending to households (net percentages of banks) Spending on durable goods Consumer confidence Consumption exp.,,,,
ecb.blssurvey2025q2~caacd3537b.en.pdf,28,The euro area bank lending survey - Second quarter of 2025,access to funding,outcome,experienced_by,Banks,population,,0.998024,"5 Ad hoc questions 5.1 Banks reported an improvement in access to funding13 Euro area banks’ access to retail funding improved slightly in the second quarter of 2025, driven by short-term retail funding, while their access to funding eased moderately for money markets and debt securities, and remained broadly unchanged for securitisations (Chart 15 and Table 13).",,,,
ecb.blssurvey2025q2~caacd3537b.en.pdf,28,The euro area bank lending survey - Second quarter of 2025,access to retail funding,outcome,experienced_by,Banks,population,,0.998365,"5 Ad hoc questions 5.1 Banks reported an improvement in access to funding13 Euro area banks’ access to retail funding improved slightly in the second quarter of 2025, driven by short-term retail funding, while their access to funding eased moderately for money markets and debt securities, and remained broadly unchanged for securitisations (Chart 15 and Table 13).",,,,
ecb.blssurvey2025q2~caacd3537b.en.pdf,28,The euro area bank lending survey - Second quarter of 2025,Access to debt securities funding,outcome,experienced_by,medium to long,population,,0.998241,"Access to debt securities funding eased in net terms, especially for medium to long-term securities, against the backdrop of the narrowing of bank bond spreads that followed the trade tensions of early April.",,,,
ecb.blssurvey2025q2~caacd3537b.en.pdf,28,The euro area bank lending survey - Second quarter of 2025,Access to debt securities funding,outcome,experienced_by,bank,population,,0.997595,"Access to debt securities funding eased in net terms, especially for medium to long-term securities, against the backdrop of the narrowing of bank bond spreads that followed the trade tensions of early April.",,,,
ecb.blssurvey2025q2~caacd3537b.en.pdf,28,The euro area bank lending survey - Second quarter of 2025,access to the securitisation market,outcome,experienced_by,Banks,population,,0.990621,Banks reported no changes in access to the securitisation market.,,,,
ecb.blssurvey2025q2~caacd3537b.en.pdf,28,The euro area bank lending survey - Second quarter of 2025,access to retail and wholesale funding,outcome,experienced_by,banks,population,,0.999512,Chart 15 Changes in banks’ access to retail and wholesale funding (net percentages of banks reporting a deterioration in access) Notes: Net percentages are defined as the difference between the sum of the percentages of banks responding “deteriorated considerably” and “deteriorated somewhat” and the sum of the percentages of banks responding “eased somewhat” and “eased considerably”. ,,,,
ecb.blssurvey2025q2~caacd3537b.en.pdf,29,The euro area bank lending survey - Second quarter of 2025,access to retail and wholesale funding,outcome,experienced_by,bank,population,,0.999156,Table 13 Changes in bank access to retail and wholesale funding (net percentages of banks reporting a deterioration in access) Money markets Debt securities SecuritiRetail funding sation Medium to Total Short-term Long-term Total Short-term long-term Q1 2025 0 0 1 -4 -7 -3 -11 -3 Q2 2025 -2 -3 -1 -6 -9 -6 -11 1 Q3 2025 1 2 0 -1 0 2 -2 0 Notes: See the notes to Chart 15.,,,,
ecb.blssurvey2025q2~caacd3537b.en.pdf,29,The euro area bank lending survey - Second quarter of 2025,access to retail and wholesale funding,outcome,experienced_by,banks,population,,0.999531,Table 13 Changes in bank access to retail and wholesale funding (net percentages of banks reporting a deterioration in access) Money markets Debt securities SecuritiRetail funding sation Medium to Total Short-term Long-term Total Short-term long-term Q1 2025 0 0 1 -4 -7 -3 -11 -3 Q2 2025 -2 -3 -1 -6 -9 -6 -11 1 Q3 2025 1 2 0 -1 0 2 -2 0 Notes: See the notes to Chart 15.,,,,
ecb.blssurvey2025q2~caacd3537b.en.pdf,29,The euro area bank lending survey - Second quarter of 2025,Perceived risks to credit quality,outcome,experienced_by,banks,population,,0.999306,"5.2 Perceived risks to credit quality had a tightening impact on credit standards14 Euro area banks reported a net tightening impact of NPL ratios and other credit quality indicators on their credit standards for loans to firms (net percentage of 6%), housing loans (2%) and consumer credit (10%) in the second quarter of 2025 (see Chart 16 and Table 14).",,,,
ecb.blssurvey2025q2~caacd3537b.en.pdf,29,The euro area bank lending survey - Second quarter of 2025,credit standards,outcome,experienced_by,banks,population,,0.999786,"5.2 Perceived risks to credit quality had a tightening impact on credit standards14 Euro area banks reported a net tightening impact of NPL ratios and other credit quality indicators on their credit standards for loans to firms (net percentage of 6%), housing loans (2%) and consumer credit (10%) in the second quarter of 2025 (see Chart 16 and Table 14).",,,,
ecb.blssurvey2025q2~caacd3537b.en.pdf,29,The euro area bank lending survey - Second quarter of 2025,NPL ratios,outcome,experienced_by,banks,population,,0.999236,"5.2 Perceived risks to credit quality had a tightening impact on credit standards14 Euro area banks reported a net tightening impact of NPL ratios and other credit quality indicators on their credit standards for loans to firms (net percentage of 6%), housing loans (2%) and consumer credit (10%) in the second quarter of 2025 (see Chart 16 and Table 14).",,,,
